id,created_at,text
695666017964396544,2016-02-05 17:51:18,"5.2 Magnitude Earthquake U.S. Geological Survey (USGS) reports:
https://t.co/XJVsluC3Af
Stay strong #NEPAL"
694258672071888896,2016-02-01 20:39:00,"Bimbaakash-Khai (Lyrical Video) 
Aaja 50K cross hunchha dhukkai :)

https://t.co/bTWN3AVvtV via @YouTube #techjhola"
694237067732103168,2016-02-01 19:13:09,"Stack Exchange Q&amp;A site proposal: Artificial Intelligence https://t.co/6z5JIzncYO
#techjhola
@Scoopnest"
694229943249559552,2016-02-01 18:44:51,"@Scoopnest #Alexa rank of #techjhola decreasing  rapidly
https://t.co/hP5PRBc9mY"
694229463895134211,2016-02-01 18:42:57,"Revisions to the Terms of Service and Privacy Policy | Twitter Help Center https://t.co/LmTafiwA9c via @support
#techjhola @Scoopnet"
694225924456222720,2016-02-01 18:28:53,"RT @Scoopnest: There are now only 3 #White_Rhinos left in the world! :(
#scoopnest #rhinos #rhino #rhinoceros #whiterhino #nature https://t…"
694225654091374592,2016-02-01 18:27:48,"RT @thinkgeek: Today in Geek History: H.P. Lovecraft's ""Call of Cthulhu"" was published in Feb 1928. Cthulhu fhtagn... https://t.co/hRUOKwFa…"
694225597015334912,2016-02-01 18:27:35,RT @google: Today’s #GoogleDoodle honors the life and work of Frederick Douglass → https://t.co/3Ya7c8hODj #BlackHistoryMonth https://t.co/…
694224973024481280,2016-02-01 18:25:06,"RT @lkafle: Retweeted TechJhola (@TechJhola):

Registered #domain  #techjhola today. Will be #live soon after some workout."
692344263288315904,2016-01-27 13:51:50,RT @kathmandupost: Donate at A/c no. 121000101110 (Nepal Bank) to help this Baglung boy with rare skin disease https://t.co/x1ZOD74iKl http…
692343102875508736,2016-01-27 13:47:13,"@captainsafia 
Inspired from your blog: I write a similar one. Hope you will like it.
https://t.co/P87MbXjaQL"
690604467624943617,2016-01-22 18:38:30,CloudFlare blocks or challenges bad requests from hitting my website. #cloudflare #techjhola
690604350813564929,2016-01-22 18:38:02,Making a safer internet with CloudFlare: 206 SSL requests served in the last 24 hours! #cloudflare #techjhola
690604225412263936,2016-01-22 18:37:32,"CloudFlare has helped me save 4.37 MB in the last 24 hours.
 #cloudflare #techjhola"
690577184960831489,2016-01-22 16:50:05,#prayforsaggi
690538103912562688,2016-01-22 14:14:48,"RT @WAKEUPPEOPL3: You can kill the person, but not the idea. https://t.co/tiBzgdCJPU"
690537444861575168,2016-01-22 14:12:11,"RT @ghimire_shubham: Hip! Hip! Hurray
Nepal wins a major tournament after 23 years by lifting Bangabandhu Gold Cup; beats Bahrain 3-0. 
#Ba…"
690379296364445696,2016-01-22 03:43:45,#GOODNESS is #CONTAGIOUS
690375831978385409,2016-01-22 03:29:59,RT @sonamjain01: You have the data and the right tools but what matters most is to know the right set of questions to ask from your data #B…
690375567913435139,2016-01-22 03:28:56,"Be the #SOUND 
not an #ECHO"
690375049417789440,2016-01-22 03:26:52,"Absolutely true...
#wow https://t.co/QpVEPQXvPd"
690374866755809280,2016-01-22 03:26:09,"RT @UNDP: In #Nepal, #Mauritius funded @UNDPNepal irrigation canals help #NepalQuake families rebuild: https://t.co/KiufrYsQ0z https://t.co…"
690373098948927489,2016-01-22 03:19:07,"RT @USAmbNepal: Cleaner streets, tackling corruption &amp; citizen rights: worthwhile reasons Gulmi CDO Pradip Raj Khanel won @IntegrityIdol. C…"
690373019949256705,2016-01-22 03:18:49,"RT @USAmbNepal: Committed to helping #Nepal #EndTrafficking &amp; support progress in legislation, prosecution, protection &amp; prevention. https:…"
690372460894642176,2016-01-22 03:16:35,What do you think @aatishnn ? https://t.co/mYY55FKXqx
690371989937221633,2016-01-22 03:14:43,RT @USEmbassyNepal: An astronaut at the @Space_Station talked with students from Brihaspati Vidyasadan Hostel via ham radio! https://t.co/u…
690371332836560896,2016-01-22 03:12:06,#Fortunate #Nepali  students. Wow step to #inspire &amp; #motivte tech deprived society.Thanks@Space_Station @USAmbNepal https://t.co/akM73XYVGY
690368090639601669,2016-01-22 02:59:13,This is #amazing #SheKab  https://t.co/4GtK950B38
688770839727083520,2016-01-17 17:12:19,"#Persue ur #dream as if it's only thing you'll do in your #life. make sure u live your life doin it
#DusBidhaniyaa #MusicMojo #KappaTV #Life"
688756332204171264,2016-01-17 16:14:40,RT @500px: Dusk at 5200 meters above sea level in Nepal. Photo by Kirill Polishchuk: https://t.co/nzCz4ntd0q #travel https://t.co/TJGRnLulX8
688756163152760833,2016-01-17 16:14:00,#ADSL used to be good but #NepalTelecom service is as pain in the ass. #NTC (NeverTrytoCall). #Internet &amp; #GSM both leads toward frustation
688351116996689920,2016-01-16 13:24:29,@prabinraz @sarojdhakal @WikimediaNepal Thank U all for today's celebration. Togethr we'll take #FOSS movement(tech openness)into next level
687942433112375296,2016-01-15 10:20:32,RT @USAmbNepal: May Maghe bring auspicious tidings for a New Year! https://t.co/KTQRk2ECzO
687689540337717248,2016-01-14 17:35:37,"K yo Maya ho
#MRR :) https://t.co/IflZ63bMgw"
687688725271216129,2016-01-14 17:32:23,RT @sndpwrites: Alan is not dead. Anyone who says otherwise has to deal with me first
687687269067563008,2016-01-14 17:26:36,"No Way. :/
R.I.P https://t.co/4C2AH6AUyr"
687686717747298304,2016-01-14 17:24:24,@ChhetriApekshya  @the9geek  all bcoz of this Tori Laure painted cake on your :)
687634894650904576,2016-01-14 13:58:29,@pgaijin66  la solti chitai download gara hai yo movie haru :) mast hernu parchha https://t.co/Ot7yH66kS8
687634499501330433,2016-01-14 13:56:54,"RT @Variety: Original Screenplay:
Bridge of Spies
Ex Machina
Inside Out
Spotlight
Straight Outta Compton #OscarNoms"
687634426881118208,2016-01-14 13:56:37,RT @JenniferUpdates: CONGRATS! Jennifer Lawrence is nominated for The Academy Award for 'Best Actress' #JoyMovie #OscarNoms https://t.co/tY…
687634334354812929,2016-01-14 13:56:15,RT @TheAcademy: Congrats to our Best Picture nominees #Oscars #OscarNoms https://t.co/V85Fdtr05r
687634247960510465,2016-01-14 13:55:54,"RT @mashable: Best Supporting Actor #OscarNoms:
-Christian Bale
-Tom Hardy
-Mark Ruffalo
-Mark Rylance
-Sylvester Stalone
https://t.co/dclB…"
687634075520126977,2016-01-14 13:55:13,#OscarNoms Take me to #valhalla  #MadMaxFuryRoad  https://t.co/IMrL5OC6Go
687633801296531460,2016-01-14 13:54:08,"Ha-ha lets hope #LeonardoDiCaprio  will win the Oscars this year.
Good Luck #ChecqueFraud ;) https://t.co/o8ymqYBRd5"
687633283232866305,2016-01-14 13:52:04,"#loadshedding  in our country. Missed the #OscarNoms 
Congratulations every nominees https://t.co/C1bhMoX3uU"
687632190541185024,2016-01-14 13:47:44,"@pray4prayash  कािज  साप् 
ढोग गरँे"
687630440660783104,2016-01-14 13:40:47,पुष पकाई माघ खाई।
687107570784317440,2016-01-13 03:03:05,#TechJhola #BLOG : First time I heard about #Linux. https://t.co/7c3gnq6A7Y
686915241750335489,2016-01-12 14:18:50,"Every meeting is birth &amp; parting is death.
Nobel: #Echoes 
Author: #IshworKandel"
686008270129991680,2016-01-10 02:14:51,AIESEC through my eyes https://t.co/MiHw6D8NUh
685336584816689152,2016-01-08 05:45:49,the-iceberg-of-success.jpg https://t.co/pUO1N1iq9i
684630265390469120,2016-01-06 06:59:09,"RT @kathmandupost: Nepal Telecommunications Authority shows concerns over Ncell share transfer

https://t.co/8d5FKrY2xS https://t.co/HRMUst…"
684630214677151744,2016-01-06 06:58:57,"RT @Online_khabar: संसद बैठक ४ मिनेट पनि बसेन, २९ गते बस्ने गरी स्थगित
https://t.co/9Yf0lY695X https://t.co/nPwsahz3Cd"
684629996078379008,2016-01-06 06:58:05,"RT @RepublicaNepal: Tarai turmoil hits banks' deposit, loan mobilization growth  | https://t.co/HzwvwWB0m1 https://t.co/Gl4fJuWnNE"
684629515415363584,2016-01-06 06:56:10,Brilliant  https://t.co/rPRxEzurHV
684628791793061889,2016-01-06 06:53:18,@USEmbassyNepal  thank you..
683674443323850752,2016-01-03 15:41:04,"Wow @USEmbassyNepal  nice news, but highest among what? https://t.co/vLMv9qz7cv"
683259124491005952,2016-01-02 12:10:44,China Could Be About To Prove That Dark Matter Is Real https://t.co/O7oEAwW1Cc via @HuffPostUKTech
683259065825247232,2016-01-02 12:10:30,This '800-Year-Old Mobile Phone' Is Proof Aliens Are Amongst Us. Apparently. https://t.co/hYUJfp6EEV
683103109145468928,2016-01-02 01:50:47,RT @chapagain: Momentum - Personal Dashboard / New Tab Replacement / Chrome Extension https://t.co/7CQEAqaI5e #Productivity #Cool
683006386096046081,2016-01-01 19:26:26,"Page 2 0f 365:
Still watching #Scorpion. Every #tech , #math , #science #Hack Lovers will get #addict of Walter Oberion #IQ197  @ElyesGabel"
682961379951689730,2016-01-01 16:27:36,"RT @mozstudents: RT if you are excited for the January Privacy Month campaign.
Get involve:  https://t.co/srHm7tkmks https://t.co/xeFYIke0Tb"
682961272170610688,2016-01-01 16:27:10,"One thing I wish to make every year: #NewYearResolution  and I end up with no clue. 
:/ https://t.co/LJHKofs2Wf"
682960655003992065,2016-01-01 16:24:43,RT @thehill: Clinton complained of being airbrushed out of famous bin Laden raid photo: https://t.co/D1eQ2fNT9F https://t.co/ROmqMh16BR
682959947764609024,2016-01-01 16:21:54,"If first day defines rest of the year, #Nepal will never overcome #Loadsheding #FuelCrisis #CorruptNetas #BlackMarket #HappyNewYear"
682957919936118785,2016-01-01 16:13:51,"RT @aatishnn: If a rocket can be brought back to its hanger, why it's so hard to put the squeezed toothpaste back into the tube? #science @…"
682957753728409600,2016-01-01 16:13:11,"Page 1 of 365 contained few best and many worst experience. #highschool #friend #gettogether #fun 
#trafficjam #hectic #pack #bus #boring"
682862533397450753,2016-01-01 09:54:49,@pathaksagar  not decided yet but its all about tech. Hope #techjhola works fine.
682627283983679488,2015-12-31 18:20:01,RT @AtiehS: Dubai right now! #horrific!! Address Hotel on fire https://t.co/Q5qzGuBYRO
682625657596186624,2015-12-31 18:13:33,RT @XHNews: Breaking: Fire breaks out in #Dubai hotel https://t.co/fNyjxOodw2
682623229911928832,2015-12-31 18:03:55,"What the......????????????
 https://t.co/zvgnkWAQca"
682588430946013184,2015-12-31 15:45:38,RT @aannda: Yaha designdaar momo painchha... #adobe momoshop 😜😜😜 adbhut presentation on marketing your #design by… https://t.co/7CLskKXs5L
682586853212475394,2015-12-31 15:39:22,Registered #domain  #techjhola today. Will be #live soon after some workout.
682560747075850241,2015-12-31 13:55:38,"@thequickblog is now #htpps
@r_lamsal  nice job."
682560506784124929,2015-12-31 13:54:40,"So will this #WOW #WOWWOW addiction  also be freed? 
wow #vipassana A place I wish to be
 https://t.co/UBH64yZD5D"
682252509843357696,2015-12-30 17:30:48,"भोली जसरी पिन डोमेन रिजस‌‌‌‌टर गिरनछ
#Domain #OhoDomain #esewa #www #dotcom
#fun
@r_lamsal िबर्िसने हैन है साथी"
682196788883804160,2015-12-30 13:49:23,RT @DNews: Hybrid Helicopter-Car Robot Drives Up Walls: https://t.co/Z1dQOimFPc https://t.co/Bu3vzbu0ae
682196720751542273,2015-12-30 13:49:07,RT @RepublicaNepal: Former PM Koirala gets bicycle. | https://t.co/LSdGKTMyZt
682196674454761472,2015-12-30 13:48:56,"RT @Alllahdin: In English: Eat this chapati 
In Bhojpuri: Erotica"
682196474684256256,2015-12-30 13:48:08,"Love is blind vanera aaja  prove bhayo.
@pgaijin66 @r_lamsal"
681066940501118976,2015-12-27 10:59:46,"RT @thehimalayan: Bangladeshi man held with undeclared 1 kg gold 
-https://t.co/hP4pK8TW2U https://t.co/zjpOlLahOK"
681065987559444480,2015-12-27 10:55:59,"RT @chandangoopta: . @PM_Nepal ज्यु, राहत कोषमा भएको पैसालाई भुकम्प पिडीत स्थानहरुमा लगेर आगो लगाइ दिनुहोस्। त्यसकै आगो तापेर भए पनि केहिको…"
680427273422385152,2015-12-25 16:37:58,Why Free Blogging Platform Are Not Actually Free: https://t.co/XgxHW8CBEt via @thequickblog
680427131793350656,2015-12-25 16:37:24,How to Use Custom Domain For Your Blogger Blog: https://t.co/7n7qgJfSms via @thequickblog
680416187117772801,2015-12-25 15:53:55,Rising From Ruins Again | NewSpotLight Nepal News Magazine: https://t.co/X037NMqiSY
680414762795024384,2015-12-25 15:48:15,Getting Started: Which is the Best Blogging Platform For You: https://t.co/JlrIEEmg6T via @thequickblog
680229229028483072,2015-12-25 03:31:00,"12 die of hypothermia @ KTM temp is 0°c
Jumla's is coldest -8.4°c how are people over there?
@ekantipur_com @kathmandupost @thehimalayan"
680031109552287744,2015-12-24 14:23:45,"Job done. Now it's time to wait for the result...
A Christmas eve well spent.
#hope"
679988960760696832,2015-12-24 11:36:16,Spending the #ChristmasEve's next few hours for some good cause.
679861547808632832,2015-12-24 03:09:58,RT @Forbes: #TheForceAwakens continues to break record after record https://t.co/XCJ4rGznXY https://t.co/9Z9iCiG6AC
679861172003155968,2015-12-24 03:08:29,RT @SteveStfler: don’t start an argument with a girl because they all have 45030194 GB memories and will bring up something you did at 14:2…
679861072845647873,2015-12-24 03:08:05,"RT @SteveStfler: I was gonna take over the world this morning but I overslept. 

Postponed. 

Again."
679860767110201344,2015-12-24 03:06:52,"RT @kathmandupost: Nepalis pay up to Rs 25,000 bribe to get work done
https://t.co/JruSNIrXAi https://t.co/CXtJjYFncV"
679859748208918528,2015-12-24 03:02:49,"RT @TextSafal: Women in #NepalPolice [above officer level]:
Sr Superintendent/SSP: 4
Superintendent/SP: 3
Dy Superintendent/DSP: 14
Inspect…"
679858974657622016,2015-12-24 02:59:45,@aatishnn twitter also? How?
679734687812567040,2015-12-23 18:45:53,@IndiGo6E Thank you for instant response.
679733797030498304,2015-12-23 18:42:20,"@IndiGo6E  Flight no. 6E 332 Seat No. 17F Sanjog Sigdel 25Nov 2015 DELHI to GOA 
These are the information all I have.
Hope that Helps."
679731519758307328,2015-12-23 18:33:17,"@IndiGo6E missed my book #adultery while travelling back from GOA to DELHI
25th Nov.
My bad luckI wish someone lucky takes good care of it."
679722741155508225,2015-12-23 17:58:24,Did you enjoy watching The# Hobbit  #HungerGames  #Avengers  #Avatar?  All rendered on #Ubuntu at #WETA Digital.  Among many others.
679722119236722688,2015-12-23 17:55:56,"Oh No, Wife may be the Christmas Bonus :D https://t.co/m0mXorPari"
679721876390723585,2015-12-23 17:54:58,George Hotz's home-made self-driving car?  It's a homebrewed #Ubuntu #autopilot.
679721755687006209,2015-12-23 17:54:29,#Google's #self-driving #cars?  They're self-driven by #Ubuntu.
679721622199128064,2015-12-23 17:53:58,#Tesla #entertainment system?  It's charged up on Ubuntu.
679721343483379713,2015-12-23 17:52:51,"Nearly one new #Ubuntu cloud instance launched every single second of everyday inNov'15.
67,000 per day 2,800 every hour 46 every minute."
679720599170584578,2015-12-23 17:49:54,"#AWS, #MicrosoftAzure #GoogleComputeEngine #Rackspace, #OracleCloud #VMware #OpenStack #DeutscheTelekom #MAAS
all use #Ubuntu
#UbuntuFacts"
679719917684326400,2015-12-23 17:47:11,"At least 20 million unique instances of #Ubuntu have launched in public #clouds, private clouds, and bare metal in 2015 itself.
#UbuntuFacts"
679719679644942336,2015-12-23 17:46:14,"#HashiCorp's Vagrant images of #Ubuntu 14.04 LTS 64-bit have been downloaded 10 million times.
#UbuntuFacts"
679719501265412097,2015-12-23 17:45:32,"#Docker users have launched #Ubuntu images over 35.5 million times.
#UbuntuFacts"
679718957972996096,2015-12-23 17:43:22,From the Canyon Edge: More people use Ubuntu than anyone actually knows https://t.co/9tbwApsWgr
679717333309390848,2015-12-23 17:36:55,https://t.co/wOrMu7mNcq
679709566783717376,2015-12-23 17:06:03,Miss Nepal Ko English - Nepali Comedy Video https://t.co/H2GEUw6roV
679701659526627328,2015-12-23 16:34:38,RT @danbir11: ०६४ सालपछि गाउँगाउँमा नागरिकता टोली गएर २०४६ सालअघि नेपालमै जन्मिएर यहीँ बसेकानागरिकता नभएका १ लाख ७० हजार ४० जनालाई जन्मसिद्…
679701449245237248,2015-12-23 16:33:48,रकम कति थियो कुन्नी :) https://t.co/b9G8vdahcC
679701149985865728,2015-12-23 16:32:37,@madhavjee भक्का भनेको कस्तो हुन्छ हो गुरु ??
679673717195079680,2015-12-23 14:43:36,"@r_lamsal an #idiot's demand sometimes becomes motivation for a business incubation. 
#हैट"
679672566114463744,2015-12-23 14:39:02,#Society #inspires us:  #annoying  social #taboo can be your next act's #script
679672322127572992,2015-12-23 14:38:03,#NepVsSL  https://t.co/0lzRfnYg7U
679672167076761600,2015-12-23 14:37:26,"That's Awesome
 https://t.co/IMtI2WCATT"
679519328245387264,2015-12-23 04:30:07,RT @Annapurna_Post: साफको उद्घाटन खेलमा नेपाल र श्रीलंका भिड्‍दै https://t.co/kt9nb9oYra https://t.co/NVS2HtV4Ew
679519182631743488,2015-12-23 04:29:32,RT @lkafle: यस्तो बनाउदै छ जाइकाले बीर अस्पताल https://t.co/fzv9JkOUck
679519056387411968,2015-12-23 04:29:02,"RT @kathmandupost: Quake-hit students deprived of shelter, displaced complain of severe cold
https://t.co/JcaWfSkmFM https://t.co/WO8b7TTRZH"
679518733937688577,2015-12-23 04:27:45,अाज -१°c हैट कसरी पुष मिहना काटन ु
679516852314218496,2015-12-23 04:20:17,"RT @BDR_Nepal: आमा र पत्नी दुबै लाई 
सधै धेरै इज्जत🙏 र प्रेम❤🌹 दिऊ 
किनकी
आमाले तिमीलाइ यो दुनियाँमा ल्याएकि छन

पत्नीले सारा दुनियाँ छाडेर…"
679516782349004801,2015-12-23 04:20:00,"RT @BDR_Nepal: पुरुषत्व 💪🏻 नारीको अस्मिता लुट्नुमा होइन 
ताकि 
नारीको सम्मान एवं रक्षा गर्नुमा ठहर्छ 

#Nepaliquotes"
679480475308523521,2015-12-23 01:55:44,"I wish I could attend #LinuxCon once in my life time
#WeAreLinux :People Defining the Future of Technology https://t.co/fwCEUHZ8E3 via"
679317490573283332,2015-12-22 15:08:05,"RT @AppCampNP: The winner of category 'Tourism' is PinPeaks. Congratulations.
#Ncellappcamp https://t.co/X1liStg78O"
679317138759225344,2015-12-22 15:06:41,Congratulations guys... https://t.co/BBzTqFjl2u
679316287101636609,2015-12-22 15:03:18,"Badhai chha la kta ho
Aaba party garnu parcha KUma https://t.co/KdTLudZTfl"
678471022564106240,2015-12-20 07:04:31,RT @paras77: Met one of my childhood favourite football player basant gauchan dai here in Japan !! https://t.co/czM0IBTpsA
678084078097203201,2015-12-19 05:26:57,Diusa students lai bhakku kuteka chhan bihan saraswati bandana gayera k garnu. https://t.co/pmHduONhvH
678083674533855232,2015-12-19 05:25:20,"☆The Stick of a devotee's mercy can save one from the greatest dangers☆
#HareKrishna #TheJourneyHome #RadhanathSwami #ISKCON"
677819683689463808,2015-12-18 11:56:20,@chandangoopta  dai रबिन्द्र मिश्रको पार्टि??
677805128024498176,2015-12-18 10:58:30,@mgautam198 Sahi Kura
677802964292149248,2015-12-18 10:49:54,Punishment Should Fit the Crime https://t.co/AqGy4A9xLb
677800599962951680,2015-12-18 10:40:30,Word Warrior Nepal @ Kathmadu University: @YouTube मार्फत https://t.co/DYEChmiExm
677733983086481410,2015-12-18 06:15:47,"@ApAshlesha @UjjwalaMaharjan didi lai hijo KU ma vetiyo :) dil garden garden happen :P
Kali kabita pani suneko"
677732309752135680,2015-12-18 06:09:08,@r_lamsal https://t.co/gv0FSdzQDh what in the world is this ? Huhahahaha.....
677726208382005248,2015-12-18 05:44:54,RT @lkafle: Defense Secretary Conducted Some Official Business on a Personal Email Account https://t.co/ZJtmeRDhPx
677726028924514304,2015-12-18 05:44:11,"RT @Online_khabar: शान्त वीरगञ्ज, आक्रामक जनकपुर, प्रतिक्षारत राजविराज !  https://t.co/itaVMj6Lf7 https://t.co/gZ280WZI7p"
677725954010054656,2015-12-18 05:43:53,RT @usa: Golden Nugget Hotel in Las Vegas https://t.co/qMKKIqfedG
677725675923488768,2015-12-18 05:42:47,"RT @app_resources: Good news for Nepalese Garments: US allows duty-free access to Nepalese Garments Full news, https://t.co/pgbY1pCI1L http…"
677725244421836805,2015-12-18 05:41:04,RT @bbcworldservice: Reem is a Syrian refugee in the US. She calls on people to recognise everyone is different. https://t.co/UJA7bbGzKQ ht…
677724544895856640,2015-12-18 05:38:17,RT @lkafle: Hubble Just Caught an Exploding Star on Camera https://t.co/6zyRDvzpxe
677723914831720450,2015-12-18 05:35:47,"कथाः चिया पसल्नी  -- https://t.co/Pg9tuWAweG
खेमराज घले दाजुको राम्रो लेख"
677718990249177088,2015-12-18 05:16:13,"Maya Ka Baadal - Kabaddi kabaddi https://t.co/ibwspip0Fd
काजी शाबको ट्रयाजेडी।।।
Awesome song"
677694150012231680,2015-12-18 03:37:30,मलाई कुनै त्यस्तो शहर लैजाउ  :: https://t.co/t0ZWbut1tZ https://t.co/uLb2VAM9fM
677680247630913542,2015-12-18 02:42:16,#Beautiful #Nepal  https://t.co/rhvTJj4uo9
677679915056132096,2015-12-18 02:40:57,@madhavjee @UjjwalaMaharjan तपाई पनि सुन्नुहोला youtubeमा। Word Warrior Group is mesmarizing...
677505332180979712,2015-12-17 15:07:13,@madhavjee tehi ta aaja dil garden garden vako chha mero ;)
677483812423471106,2015-12-17 13:41:42,"#Hait @UjjwalaMaharjan didi sanga aaja #ku ma vet vayo. didi ko #kali kabita live suniyo.
Thnx for being here Sis https://t.co/HQZzN45s07"
677479406219096064,2015-12-17 13:24:12,RT @RepublicaNepal: High level delegation to head to China for fuel import agreement | https://t.co/HibkPmmrMR https://t.co/b4CPdMUyGE
677475778536169472,2015-12-17 13:09:47,RT @aatishnn: Spent Rs 5 to pee. Proves freewill is under threat and endangered. #thought
677475540165517313,2015-12-17 13:08:50,"RT @aatishnn: I have a dream, a dream where pen drives are complimentary with every purchase of potatoes. #tech #nepal"
677474596958826496,2015-12-17 13:05:05,"@ChhetriApekshya  Happy Birthday President.
That was ao much fun.... https://t.co/XoutZH1MiW"
677451890368450560,2015-12-17 11:34:51,@UjjwalaMaharjan So nice to see u at ku
677194518047948800,2015-12-16 18:32:09,@Prt_X @aiesec_ku @ChhetriApekshya  ;) Tehi ta haha
677194194620964868,2015-12-16 18:30:52,@AdvancingRetail @TechTimes_News @farashod  Oh Wow inyresting
676474237507342336,2015-12-14 18:50:01,@binitasapkota12 Khub janya chan silent :P
676473814113456128,2015-12-14 18:48:20,@binitasapkota12  uh herna pj dukhi aatma :P
676452721969332224,2015-12-14 17:24:31,"@UjjwalaMaharjan  My happiness has no limit after I heard the news you are coming @ KU this Thursday...
dui char ota slam poiety just for U"
676415489497698304,2015-12-14 14:56:34,"मुबिलको स्क्रीन फुटेर ८ प्रदेसमा बिभाजन भयेको छ, ७ प्रदेसमा बिजुली छैन, १ प्रदेसमा सेतो तुवालो मात्र देखिन्छ।
केही दिन सन्कट पर्ने भयो।"
676411840134447105,2015-12-14 14:42:04,"RT @ApAshlesha: अघिअघि #Back_Of_India भन्ने हरु पछिपछि लुकेर 
तेल र चिनि किन्न चाहिँ त्यहीँ Boarder पारि जानेलाई के भनेर संबाेधन गर्ने हाे…"
676411735444598784,2015-12-14 14:41:39,"RT @ApAshlesha: लिङ्गमा समान्ता तब सम्म हुदैन ,
जब सम्म Dating जाँदा 
बिल चाहिँ पुरुषले मात्र pay गर्छ ।"
676407565794676737,2015-12-14 14:25:05,@sndpwrites Parsi feri #KU aununai achha :P
676407138663710720,2015-12-14 14:23:23,First time #ADSL Internet worked fine right after the load shedding. I still remember those days when I've waited for hours. #NT
676103030190637057,2015-12-13 18:14:58,"RT @chandangoopta: हिमाल,पहाड र तराई वीच गहिरो सद्भाव र प्रेम हनु जरुरी छ। राजनीतिले तोडने रहेछ। संस्कृति,शिक्षा र साहित्यको स्विकारोक्तीले…"
676098624409874432,2015-12-13 17:57:28,"@Innocentpoonam just u were following the tweet mentioned as @UjjwalaMaharjan .
:) sorry I didnt even notice dat ur surname is different. ;)"
676095997571760128,2015-12-13 17:47:01,RT @yubrajtimilsen1: अाफ्नी अामालाई अंग्रेजीमा MOM भन्नेहरू सानिमालाई MINIMOM र ठुलीमालाइ MAXIMOM भन्छन्  । #हैट
676095929707970560,2015-12-13 17:46:45,"RT @p_d_k_7: पहिली
बजारबाट खुशी भएर प्याच ल्याएर काट्दा मात्र आँसु आउथ्यो

अहिले
बजारमा पुग्नु मात्र पर्छ प्याचको महङ्गो भाउ सुन्दै आँसु आ…"
676095763479269376,2015-12-13 17:46:05,"RT @sandes_03: #kabaddikabaddi को काजीको बिबाह र मेरो GF चै उस्तै रैछ 
.
.
.
.
.
.
.
.
.
.
जसो गर्दा नि न भेटिने !! #हैट #दुखी_आत्मा 😋"
676095569857634304,2015-12-13 17:45:19,"RT @alxikoraja: आज भोलि बिबाह मा बेहुली रुन पनि छाडे फोटो बिग्रन्छ भनेर
#हैट"
676095535875383296,2015-12-13 17:45:11,#Hait gatilo ta haina #comedy tweet bhayera chore hai daju mind nagarnu hola. https://t.co/BYnncadovt
676094103923232768,2015-12-13 17:39:30,"Haha bro #MRR ma ta pakkai hununchha hola ni hajur? Hunuhunna vane fb Link pau hajur ko MRR needs you
#Brotherhood https://t.co/TiNlmfZptl"
676048041904726016,2015-12-13 14:36:28,@ApAshlesha सहि कुरो बोरो सहि कुरो  :D
676041148650000384,2015-12-13 14:09:04,"Point to be noted...
Create your own boundary and choose what or whom and how you want to listen and interpret it... https://t.co/2E6NBxR4y3"
676040501083041792,2015-12-13 14:06:30,"#हैट हुदा हुदा आज #KU को टवायिलेटमा पनि लायिन बस्नु पर्यो। 
देसभरी लायिन बस्नु परेको बिडम्बना"
676037467129012224,2015-12-13 13:54:26,@ApAshlesha हैट के हो येस्तो सेन्टीमेन्तल टुयिट।
676028959302115328,2015-12-13 13:20:38,"I want that Tshirt dude 
@UiraBio  https://t.co/0qSa7hKbsp"
676024964936425472,2015-12-13 13:04:46,तर खै कस्ले बुझ्छ र यो मानब सांग्लोको मर्म । https://t.co/zpaAFfgI2e
676024196871225344,2015-12-13 13:01:43,"RT @Online_khabar: आयल निगम थानकोट डिपो प्रमुख रविन शर्मा पक्राउ 
https://t.co/lMApL2MbEU https://t.co/92wyg26Dmb"
676023917086007296,2015-12-13 13:00:36,"here-are-the-12-most- #influential- #programmers-working- #today
https://t.co/3Y3sIuejRq"
676021691101777920,2015-12-13 12:51:45,"RT @bhawana_kafle: यहाँ, 
हरेक नेपालीको अनुहारमा डरछ
हरेक नेपालीको मनमा त्रासछ,
एकातिर बुसछ,अर्कातिर एम्बुसछ
अनि दाजुभाइ लडाएर भारतभन्छ
अरे…"
676021280584237057,2015-12-13 12:50:07,"Vanepachi timro crush ko timi Brother?
#Hait DukhiAatma
#nooffense  https://t.co/6gMQmF8F7J"
676020596577165312,2015-12-13 12:47:24,@Innocentpoonam @UjjwalaMaharjan  cool...
676020204518768641,2015-12-13 12:45:51,Desh ko NAKA bata pani tesari nai petrolium barsiye ta apat parnethiyena ni #Patali  https://t.co/78hsC6Zf5U
676019236544753665,2015-12-13 12:42:00,RT @MohdEmranKhan: @Submis @ShivAroor @ArvindKejriwal Is it justifiable to demolish slum area at chilly night and 6 months old kid die?
676019160715948033,2015-12-13 12:41:42,"RT @thenepalnow: #NepalNOW Featured

Ox cart safari at #tigertops #chitwan #safenepal #visitnepal #sonderon 📷: @eleninthewilderness https:/…"
676019160699109377,2015-12-13 12:41:42,RT @kantipurdaily: घुस लिँदालिँदै पक्राउ । https://t.co/OPePEwHUlD
676017528070537216,2015-12-13 12:35:13,@Innocentpoonam  @UjjwalaMaharjan U two sisters? ;)
675652703238754304,2015-12-12 12:25:32,RT @prabinraz: If I ever buy anything else from @Dell again... I will cut my ears. #DellSucks #DellLoots #DellIsAShame @DellCares @DellOutl…
